23 февраля,8 марта,BU_Level1,BU_Level2,BU_Level3,BU_Level4,IT,ItemEAN,Qty,Unnamed: 11,Unnamed: 12,Unnamed: 13,age,baseprice,child,date,id,man,name,woman,Бокс,Видеоигры,Видеомонтаж,Вне праздника,Годовщина отношений,День Святого Валентина,День рождения,Кино,Кулинария,Музыка,Настольные игры,Новый год,Рисование,Рукоделие,Спорт,Туризм,Фотография,Футбол,Цветоводство,Чтение,cat_ya_id,cat_ya
1,0,Одежда,Одежда мужская,Основная одежда мужская,Пуловер мужской,0,4680488701536,1,,,,49.0,650.38,0,2020-02-06 21:10:12,,1,"Пуловер мужской oodji, цвет: сиреневый, меланж. 4B212007M-1/34390N/8001M. Размер M (50)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7811909,Свитеры и кардиганы
1,0,Одежда,Одежда мужская,Основная одежда мужская,Жакет мужской,0,4680488701642,1,,,,48.0,743.38,0,2020-02-06 16:02:26,,1,"Кардиган мужской oodji, цвет: темно-синий. 4B612002M/39796N/7901N. Размер L (52/54)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7811899,Жакеты
1,0,"Детские товары, игрушки",Товары для детской комнаты,Декор для детской,Ростомер,0,4627151967219,1,,,,10.0,51.0,1,2020-02-07 08:38:02,,0,"Ростомер Disney Холодное сердце, 4627151967219",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13526449,Ростомеры
1,0,Обувь,Обувь мужская,Обувь мужская летняя,Мужские Сандалии,0,4631143502067,1,,,,24.0,2833.62,0,2020-02-07 21:35:18,,1,"Сандалии мужские Vitacci, цвет: черный. M113703. Размер 45",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920671,Сандалии
1,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,Ножницы и бритвы парикмахерские,0,2000531678356,1,,,,33.77777777777778,1990.0,0,2020-02-05 19:53:42,,0,"Ножницы парикмахерские RIFF, 5,5 дюймов",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16642686,Инструменты парикмахера и сумки для инструмента
1,0,Спортивные товары и товары для активного отдыха,Всесезонные виды спорта,Футбол,Бутсы,0,4060509121527,1,,,,23.177142857142858,2718.84,0,2020-02-05 23:34:15,,1,"Бутсы мужские Adidas Copa 19.4 Tf, цвет: черный. BB8097. Размер 9 (42)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8268550,Обувь для спорта
1,0,Галантерея,Аксессуары,Головные уборы,Женская повязка на голову утепленная,0,4603740384858,1,,,,35.45454545454545,383.0,0,2020-02-05 13:13:49,,0,"Повязка на голову MimiForme MI-02-001/Розовый 10, 44, 46, 48, 50, 52, 54 размер",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14993483,"Резинки, ободки, повязки"
1,0,Спортивные товары и товары для активного отдыха,Всесезонные виды спорта,Бокс,Шлем для бокса,0,,1,,,,35.0,1328.0,0,2020-02-05 17:55:10,,0,"Шлем боксерский БоецЪ BHG-23, BHG-23-01, черный, белый",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,294675,Спортивная защита
1,0,Ювелирные изделия,Серебро,Серьги серебро,Серебро серьги длинные,0,,1,,,,37.0,1510.0,0,2020-02-08 13:35:39,,0,"Серьги Intalia, серебро 925, гранат искусственный, 22147-409-9",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91275,Серьги
1,0,Одежда,"Домашняя одежда, ЧНИ, белье",Домашняя одежда женская,"Брюки, шорты, леггинсы домашние женские",0,2620001882061,1,,,,25.0,578.0,0,2020-02-07 20:53:39,,0,"Шорты для дома женские Infinity Lingerie Wave, цвет: красный. 31200420035_3. Размер L (48)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812906,Брюки
1,0,Галантерея,Бижутерия,Браслет бижу,Бижу браслет с подвесками,0,OZN149266087,1,,,,28.0,1390.0,0,2020-02-06 15:31:03,,0,"Браслет бижутерный Все Исполнится Хлопковая нить с подвеской, для всех, красный",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10682603,Украшения для девочек
1,0,"Детские товары, игрушки",Товары для детской комнаты,Декор для детской,"Шкатулка, копилка детская",0,03401038,1,,,,7.0,1080.0,1,2020-02-07 10:51:30,,0,Копилка Кот Воришка,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6858918,Копилки
1,0,Продукты питания,Кондитерские изделия,Восточные сладости,Щербет,0,4627136391220,1,,,,39.63157894736842,150.0,0,2020-02-09 10:13:31,,0,"Щербет яблочный Сладкий Апрель, с курагой и черносливом, 250 г",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278342,"Картины, постеры, гобелены, панно"
1,0,"Мебель, интерьер и декор",Авторская работа Хоум Декор,"Сувениры, подарки авторские",Колокольчик авторский,0,6901046350019,1,,,,44.8,3540.0,0,2020-02-06 11:46:20,,0,"Колокольчик Pavone Цветочная фея, 104635",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14441498,Прочие сувениры
1,0,Галантерея,Сумки,Сумка мужская,Барсетка,0,7630000229212,1,,,,43.8,11770.0,0,2020-02-05 20:32:35,,1,Барсетка мужская 701.000.01 Black,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812201,Сумки
1,0,"Детские товары, игрушки",Спортивные товары для детей,Спортивный комплекс детский,"Качели, качалка детские",0,4005998768921,1,,,,8.0,6248.0,1,2020-02-05 13:05:41,,0,"Детские качели HUDORA Гнездо, 72156 зеленый",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10683232,Качели
1,0,Обувь,Обувь мужская,Обувь мужская летняя,Мужские Мокасины,0,6919000705430,1,,,,35.0,3198.17,0,2020-02-09 06:58:37,,1,"Мокасины мужские El Tempo, цвет: черный. CG167_P1332-07A_BLACK. Размер 43",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7814995,Мокасины
1,0,"Мебель, интерьер и декор",Авторская работа Хоум Декор,"Сувениры, подарки авторские",Игрушка авторская,0,OZN149563502,1,,,,38.0,4200.0,0,2020-02-05 00:11:03,,0,"Матрёшка ""Красно-золотая"", 10 мест, высота 11 см. Ручная работа",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10682610,Мягкие игрушки
1,0,"Мебель, интерьер и декор",Авторская работа Хоум Декор,"Сувениры, подарки авторские",Елочная игрушка авторская,0,OZN149563542,1,,,,39.0,900.0,0,2020-02-05 01:18:21,,0,"Набор ёлочных игрушек ""Матрешки. Гжель"", 6 шт. Ручная работа",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10563370,Елочные украшения
1,0,Продукты питания,Кондитерские изделия,Восточные сладости,Нуга,0,4612756440120,1,,,,63.0,193.45,0,2020-02-08 18:52:16,,0,"Нуга Lounge, с арахисом и со вкусом лимона, 250 г",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14994924,Краски
1,0,Одежда,Одежда мужская,Основная одежда мужская,Блейзер мужской,0,5713751563810,1,,,,27.0,4834.14,0,2020-02-09 20:43:51,,1,"Блейзер мужской Selected Homme, цвет: серый. 16066396_Grey Melange. Размер 50",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7811899,Жакеты
1,0,"Мебель, интерьер и декор",Авторская работа Хоум Декор,"Сувениры, подарки авторские",Брелок авторский,0,9316188071383,1,,,,31.818181818181817,450.0,0,2020-02-07 22:57:07,,0,"Брелок-талисман Mani The Lucky Cat, MLCK061, золотой",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7812196,Брелоки и ключницы
1,0,Галантерея,Бижутерия,Браслет бижу,Бижу браслет из бусин,0,21026204,1,,,,42.0,1444.0,0,2020-02-05 22:22:07,,0,"Браслет бижутерный ЖемАрт с550АА-83, Агат, Лава, Гематит, Лабрадор, Бижутерный сплав, 21 см, черный, серебристый",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634396,Браслеты
1,0,"Детские товары, игрушки",Товары для детской комнаты,Декор для детской,Фоторамка детская,0,8088093933162,1,,,,9.0,3890.0,1,2020-02-07 21:17:06,,0,"Фоторамка Beltrami 3641 pulcino, голубой",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14698788,Фоторамки
1,0,Галантерея,Бижутерия,Браслет бижу,Бижу комплект браслетов женский,0,2200000016881,1,,,,34.0,110.0,0,2020-02-06 13:08:13,,0,Браслет,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1,0,Спортивные товары и товары для активного отдыха,Всесезонные виды спорта,Бокс,Боксерки,0,4690507096659,1,,,,40.25,1735.0,0,2020-02-09 13:33:53,,0,Самбовки БОЕЦЪ БСЗ-01К натуральная замша (Размер : 35),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14730866,Боксерские
1,0,Одежда,Одежда для беременных и кормящих,Основная одежда для беременных и кормящих,Комплект одежды для беременных и кормящих,0,4680480090911,1,,,,32.0,3490.0,0,2020-02-08 22:20:19,,0,"Костюм BuduMamoy, синий 44-170 размер",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7811956,Платья
1,0,Одежда,Одежда мужская,Основная одежда мужская,Костюм мужской,0,2000028060343,1,,,,38.578947368421055,7967.0,0,2020-02-06 14:32:23,,1,Костюм Patrikman Garda,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922144,Карнавальные костюмы
1,0,"Рукоделие, творчество, хобби",Рисование для детей,Товары для художников,Маркер для скетчинга,0,3700010072604,1,,,,6.0,244.0,1,2020-02-09 14:26:28,,0,Graph'It Маркер двухсторонний цвет: 7260 зеленый индийский океан,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13626061,Фломастеры
1,0,"Детские товары, игрушки",Товары для детской комнаты,Декор для детской,Аксессуары для декора детской,0,5060407851440,1,,,,6.0,1406.0,1,2020-02-08 12:53:27,,0,Marvel Guardians of the Galaxy Vol. 2 Будильник BulbBotz Groot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13626724,Украшения и декоративные элементы
1,0,"Парфюмерия, косметика",Парфюмерия,Парфюмерия для мужчин,Парфюмерный набор мужской,0,4607084238532,1,,,,44.0,449.0,0,2020-02-05 20:37:59,,1,"Парфюмерный набор Boss Club Sport: туалетная вода, 100 мл, бальзам после бритья, 150 мл",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927546,Парфюмерия
1,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Зажимы, заколки, валики парикмахерские",0,4000000131939,1,,,,39.25,84.82,0,2020-02-05 11:26:26,,0,"Зажим для волос Dewal ""Бабочка"", цвет: разноцветный, 8 см, 12 шт",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14993459,Заколки
1,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,Прочие парикмахерские принадлежности,0,4099999288205,1,,,,32.9,313.6,0,2020-02-09 13:33:43,,0,"Набор для окрашивания Dewal, 9 предметов",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16642686,Инструменты парикмахера и сумки для инструмента
1,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Мерные емкости, распылители парикмахерские",0,4000000381044,1,,,,33.017857142857146,109.76,0,2020-02-08 15:27:57,,0,"Распылитель Dewal, цвет: розовый, 280 мл",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500996,Мерные емкости и сита
1,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Шапочки, пеньюары, палерины для парикмахерских",0,4000000490937,1,,,,36.9,350.8,0,2020-02-07 08:42:03,,0,"Dewal Пеньюар для стрижки ""Зебра"", на крючках 145 см х 160 см",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16643192,Принадлежности для парикмахерских
1,0,"Парфюмерия, косметика",Косметические аксессуары,Парикмахерские принадлежности,"Перчатки, фартуки, халаты парикмахерские",0,4000000490906,1,,,,35.0,444.94,0,2020-02-07 16:55:35,,0,"Dewal Фартук мастера для стрижки ""Зебра"", полиэстер, 70x82 см",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12501736,"Рукавицы, прихватки, фартуки"
